unload   
------------------------------ CodegenFlatPregen -------------------------------
dblp_acyclic_201_00 skipped, not matching regex
dblp_acyclic_204_17 skipped, not matching regex
dblp_acyclic_204_18 skipped, not matching regex
dblp_acyclic_204_19 skipped, not matching regex
dblp_acyclic_205_00 skipped, not matching regex
dblp_acyclic_205_01 skipped, not matching regex
dblp_acyclic_205_02 skipped, not matching regex
dblp_acyclic_205_03 skipped, not matching regex
dblp_acyclic_205_04 skipped, not matching regex
dblp_acyclic_205_05 skipped, not matching regex
dblp_acyclic_205_06 skipped, not matching regex
dblp_acyclic_205_08 skipped, not matching regex
dblp_acyclic_205_09 skipped, not matching regex
dblp_acyclic_205_10 skipped, not matching regex
dblp_acyclic_205_11 skipped, not matching regex
dblp_acyclic_205_12 skipped, not matching regex
dblp_acyclic_205_13 skipped, not matching regex
dblp_acyclic_205_14 skipped, not matching regex
dblp_acyclic_205_15 skipped, not matching regex
dblp_acyclic_205_16 skipped, not matching regex
dblp_acyclic_205_17 skipped, not matching regex
dblp_acyclic_205_19 skipped, not matching regex
dblp_acyclic_206_00 skipped, not matching regex
dblp_acyclic_206_01 skipped, not matching regex
dblp_acyclic_206_02 skipped, not matching regex
dblp_acyclic_206_03 skipped, not matching regex
dblp_acyclic_206_04 skipped, not matching regex
dblp_acyclic_206_05 skipped, not matching regex
dblp_acyclic_206_06 skipped, not matching regex
dblp_acyclic_206_07 skipped, not matching regex
dblp_acyclic_206_08 skipped, not matching regex
dblp_acyclic_206_09 skipped, not matching regex
dblp_acyclic_206_10 skipped, not matching regex
dblp_acyclic_206_11 skipped, not matching regex
dblp_acyclic_206_12 skipped, not matching regex
dblp_acyclic_206_13 skipped, not matching regex
dblp_acyclic_206_14 skipped, not matching regex
dblp_acyclic_206_15 skipped, not matching regex
dblp_acyclic_206_16 skipped, not matching regex
dblp_acyclic_206_17 skipped, not matching regex
dblp_acyclic_206_18 skipped, not matching regex
dblp_acyclic_206_19 skipped, not matching regex
dblp_acyclic_207_00 skipped, not matching regex
dblp_acyclic_207_01 skipped, not matching regex
dblp_acyclic_207_02 skipped, not matching regex
dblp_acyclic_207_03 skipped, not matching regex
dblp_acyclic_207_04 skipped, not matching regex
dblp_acyclic_207_05 skipped, not matching regex
dblp_acyclic_207_06 skipped, not matching regex
dblp_acyclic_207_07 skipped, not matching regex
dblp_acyclic_207_08 skipped, not matching regex
dblp_acyclic_207_09 skipped, not matching regex
dblp_acyclic_207_10 skipped, not matching regex
dblp_acyclic_207_11 skipped, not matching regex
dblp_acyclic_207_12 skipped, not matching regex
dblp_acyclic_207_13 skipped, not matching regex
dblp_acyclic_207_14 skipped, not matching regex
dblp_acyclic_207_15 skipped, not matching regex
dblp_acyclic_207_16 skipped, not matching regex
dblp_acyclic_207_17 skipped, not matching regex
dblp_acyclic_207_18 skipped, not matching regex
dblp_acyclic_207_19 skipped, not matching regex
dblp_acyclic_208_00 skipped, not matching regex
dblp_acyclic_208_01 skipped, not matching regex
dblp_acyclic_208_02 skipped, not matching regex
dblp_acyclic_208_03 skipped, not matching regex
dblp_acyclic_208_04 skipped, not matching regex
dblp_acyclic_208_05 skipped, not matching regex
dblp_acyclic_208_06 skipped, not matching regex
dblp_acyclic_208_07 skipped, not matching regex
dblp_acyclic_208_08 skipped, not matching regex
dblp_acyclic_208_09 skipped, not matching regex
dblp_acyclic_208_10 skipped, not matching regex
dblp_acyclic_208_11 skipped, not matching regex
dblp_acyclic_208_12 skipped, not matching regex
dblp_acyclic_208_13 skipped, not matching regex
dblp_acyclic_208_14 skipped, not matching regex
dblp_acyclic_208_15 skipped, not matching regex
dblp_acyclic_208_16 skipped, not matching regex
dblp_acyclic_208_17 skipped, not matching regex
dblp_acyclic_208_18 skipped, not matching regex
dblp_acyclic_208_19 skipped, not matching regex
dblp_acyclic_209_00 skipped, not matching regex
dblp_acyclic_209_01 skipped, not matching regex
dblp_acyclic_209_02 skipped, not matching regex
dblp_acyclic_209_03 skipped, not matching regex
dblp_acyclic_209_04 skipped, not matching regex
dblp_acyclic_209_05 skipped, not matching regex
dblp_acyclic_209_06 skipped, not matching regex
dblp_acyclic_209_07 skipped, not matching regex
dblp_acyclic_209_08 skipped, not matching regex
dblp_acyclic_209_09 skipped, not matching regex
dblp_acyclic_209_10 skipped, not matching regex
dblp_acyclic_209_11 skipped, not matching regex
dblp_acyclic_209_12 skipped, not matching regex
dblp_acyclic_209_13 skipped, not matching regex
dblp_acyclic_209_14 skipped, not matching regex
dblp_acyclic_209_15 skipped, not matching regex
dblp_acyclic_209_16 skipped, not matching regex
dblp_acyclic_209_17 skipped, not matching regex
dblp_acyclic_209_18 skipped, not matching regex
dblp_acyclic_209_19 skipped, not matching regex
dblp_acyclic_210_00 skipped, not matching regex
dblp_acyclic_210_02 skipped, not matching regex
dblp_acyclic_210_03 skipped, not matching regex
dblp_acyclic_210_04 skipped, not matching regex
dblp_acyclic_210_05 skipped, not matching regex
dblp_acyclic_210_07 skipped, not matching regex
dblp_acyclic_210_08 skipped, not matching regex
dblp_acyclic_210_09 skipped, not matching regex
dblp_acyclic_210_10 skipped, not matching regex
dblp_acyclic_210_12 skipped, not matching regex
dblp_acyclic_210_15 skipped, not matching regex
dblp_acyclic_210_16 skipped, not matching regex
dblp_acyclic_210_17 skipped, not matching regex
dblp_acyclic_210_19 skipped, not matching regex
dblp_acyclic_211_00 skipped, not matching regex
dblp_acyclic_211_02 skipped, not matching regex
dblp_acyclic_211_03 skipped, not matching regex
dblp_acyclic_211_06 skipped, not matching regex
dblp_acyclic_211_10 skipped, not matching regex
dblp_acyclic_211_12 skipped, not matching regex
dblp_acyclic_211_17 skipped, not matching regex
dblp_acyclic_211_18 skipped, not matching regex
dblp_acyclic_211_19 skipped, not matching regex
dblp_acyclic_212_02 skipped, not matching regex
dblp_acyclic_212_03 skipped, not matching regex
dblp_acyclic_212_04 skipped, not matching regex
dblp_acyclic_212_08 skipped, not matching regex
dblp_acyclic_212_09 skipped, not matching regex
dblp_acyclic_212_10 skipped, not matching regex
dblp_acyclic_212_11 skipped, not matching regex
dblp_acyclic_212_18 skipped, not matching regex
dblp_acyclic_212_19 skipped, not matching regex
dblp_acyclic_213_00 skipped, not matching regex
dblp_acyclic_213_01 skipped, not matching regex
dblp_acyclic_213_02 skipped, not matching regex
dblp_acyclic_213_03 skipped, not matching regex
dblp_acyclic_213_04 skipped, not matching regex
dblp_acyclic_213_05 skipped, not matching regex
dblp_acyclic_213_06 skipped, not matching regex
dblp_acyclic_213_07 skipped, not matching regex
dblp_acyclic_213_08 skipped, not matching regex
dblp_acyclic_213_09 skipped, not matching regex
dblp_acyclic_213_10 skipped, not matching regex
dblp_acyclic_213_11 skipped, not matching regex
dblp_acyclic_213_12 skipped, not matching regex
dblp_acyclic_213_13 skipped, not matching regex
dblp_acyclic_213_14 skipped, not matching regex
dblp_acyclic_213_15 skipped, not matching regex
dblp_acyclic_213_16 skipped, not matching regex
dblp_acyclic_213_17 skipped, not matching regex
dblp_acyclic_213_18 skipped, not matching regex
dblp_acyclic_213_19 skipped, not matching regex
dblp_acyclic_214_00 skipped, not matching regex
dblp_acyclic_214_01 skipped, not matching regex
dblp_acyclic_214_02 skipped, not matching regex
dblp_acyclic_214_03 skipped, not matching regex
dblp_acyclic_214_04 skipped, not matching regex
dblp_acyclic_214_05 skipped, not matching regex
dblp_acyclic_214_06 skipped, not matching regex
dblp_acyclic_214_07 skipped, not matching regex
dblp_acyclic_214_08 skipped, not matching regex
dblp_acyclic_214_09 skipped, not matching regex
dblp_acyclic_214_10 skipped, not matching regex
dblp_acyclic_214_11 skipped, not matching regex
dblp_acyclic_214_12 skipped, not matching regex
dblp_acyclic_214_13 skipped, not matching regex
dblp_acyclic_214_14 skipped, not matching regex
dblp_acyclic_214_15 skipped, not matching regex
dblp_acyclic_214_16 skipped, not matching regex
dblp_acyclic_214_17 skipped, not matching regex
dblp_acyclic_214_18 skipped, not matching regex
dblp_acyclic_214_19 skipped, not matching regex
dblp_acyclic_215_00 skipped, not matching regex
dblp_acyclic_215_01 skipped, not matching regex
dblp_acyclic_215_02 skipped, not matching regex
dblp_acyclic_215_03 skipped, not matching regex
dblp_acyclic_215_04 skipped, not matching regex
dblp_acyclic_215_05 skipped, not matching regex
dblp_acyclic_215_06 skipped, not matching regex
dblp_acyclic_215_07 skipped, not matching regex
dblp_acyclic_215_08 skipped, not matching regex
dblp_acyclic_215_09 skipped, not matching regex
dblp_acyclic_215_10 skipped, not matching regex
dblp_acyclic_215_11 skipped, not matching regex
dblp_acyclic_215_12 skipped, not matching regex
dblp_acyclic_215_13 skipped, not matching regex
dblp_acyclic_215_14 skipped, not matching regex
dblp_acyclic_215_15 skipped, not matching regex
dblp_acyclic_215_16 skipped, not matching regex
dblp_acyclic_215_17 skipped, not matching regex
dblp_acyclic_215_18 skipped, not matching regex
dblp_acyclic_215_19 skipped, not matching regex
dblp_acyclic_216_00 skipped, not matching regex
dblp_acyclic_216_03 skipped, not matching regex
dblp_acyclic_216_05 skipped, not matching regex
dblp_acyclic_216_06 skipped, not matching regex
dblp_acyclic_216_08 skipped, not matching regex
dblp_acyclic_216_10 skipped, not matching regex
dblp_acyclic_216_11 skipped, not matching regex
dblp_acyclic_216_13 skipped, not matching regex
dblp_acyclic_216_14 skipped, not matching regex
dblp_acyclic_216_15 skipped, not matching regex
dblp_acyclic_216_16 skipped, not matching regex
dblp_acyclic_216_17 skipped, not matching regex
dblp_acyclic_216_18 skipped, not matching regex
dblp_acyclic_216_19 skipped, not matching regex
queryname: dblp_acyclic_217_01
warmup query ---------------------------------------------------------
104303

104303

104303

104303

104303

run    query ---------------------------------------------------------
104303

104303

104303

104303

104303

104303

104303

104303

104303

104303

 [s] execution: (5 warmups, 10 runs, 0.0381706 min, 0.045118 max, 0.041291 median, 2.830487% relMAD, 0.040961 avg, 0.001701 sdev) [s] compilation: (10 warmups, 0 runs, 0.0000000 min, 0.000000 max, 0.000000 median, 0.000000% relMAD, 0.000000 avg, 0.000000 sdev)
    --1(0.0000006 min, 0.000001 max, 0.000001 median, 14.730290% relMAD, 0.000001 avg, 0.000000 sdev)
    --2(0.0017045 min, 0.001992 max, 0.001845 median, 1.827633% relMAD, 0.001858 avg, 0.000079 sdev)
    --3(0.0041296 min, 0.005077 max, 0.004677 median, 1.643967% relMAD, 0.004632 avg, 0.000225 sdev)
    --4(0.0000689 min, 0.000326 max, 0.000078 median, 5.730570% relMAD, 0.000105 avg, 0.000074 sdev)
    --5(0.0001046 min, 0.000140 max, 0.000109 median, 3.519930% relMAD, 0.000113 avg, 0.000010 sdev)
    --6(0.0005663 min, 0.000597 max, 0.000579 median, 1.046105% relMAD, 0.000578 avg, 0.000008 sdev)
    --7(0.0013309 min, 0.001498 max, 0.001415 median, 2.585748% relMAD, 0.001407 avg, 0.000049 sdev)
    --8(0.0025035 min, 0.003408 max, 0.002753 median, 3.958472% relMAD, 0.002776 avg, 0.000240 sdev)
    --9(0.0003536 min, 0.000383 max, 0.000370 median, 2.524103% relMAD, 0.000368 avg, 0.000010 sdev)
    --10(0.0130733 min, 0.017696 max, 0.015173 median, 7.570936% relMAD, 0.014829 avg, 0.001242 sdev)
    --11(0.0076292 min, 0.008197 max, 0.007860 median, 1.740957% relMAD, 0.007822 avg, 0.000159 sdev)
    --12(0.0034802 min, 0.004365 max, 0.003730 median, 5.251613% relMAD, 0.003785 avg, 0.000283 sdev)
    --13(0.0001953 min, 0.000253 max, 0.000224 median, 5.436862% relMAD, 0.000224 avg, 0.000016 sdev)
    --14(0.0016911 min, 0.001906 max, 0.001787 median, 2.855408% relMAD, 0.001787 avg, 0.000066 sdev)
    --15(0.0001017 min, 0.000171 max, 0.000124 median, 12.087735% relMAD, 0.000129 avg, 0.000024 sdev)
    --16(0.0004557 min, 0.000595 max, 0.000529 median, 5.642099% relMAD, 0.000532 avg, 0.000043 sdev)
    --17(0.0000129 min, 0.000020 max, 0.000015 median, 14.070418% relMAD, 0.000016 avg, 0.000002 sdev)

queryname: dblp_acyclic_217_02
warmup query ---------------------------------------------------------
1605250

1605250

1605250

1605250

1605250

run    query ---------------------------------------------------------
1605250

1605250

1605250

1605250

1605250

1605250

1605250

1605250

1605250

1605250

 [s] execution: (5 warmups, 10 runs, 0.0890718 min, 0.116924 max, 0.103380 median, 5.407202% relMAD, 0.103472 avg, 0.007997 sdev) [s] compilation: (10 warmups, 0 runs, 0.0000000 min, 0.000000 max, 0.000000 median, 0.000000% relMAD, 0.000000 avg, 0.000000 sdev)
    --1(0.0000009 min, 0.000001 max, 0.000001 median, 7.749077% relMAD, 0.000001 avg, 0.000000 sdev)
    --2(0.0037494 min, 0.005338 max, 0.004064 median, 7.731382% relMAD, 0.004294 avg, 0.000584 sdev)
    --3(0.0137421 min, 0.016461 max, 0.016004 median, 2.464939% relMAD, 0.015671 avg, 0.000922 sdev)
    --4(0.0005678 min, 0.000713 max, 0.000622 median, 4.164846% relMAD, 0.000631 avg, 0.000041 sdev)
    --5(0.0047476 min, 0.005263 max, 0.005013 median, 1.959603% relMAD, 0.005028 avg, 0.000161 sdev)
    --6(0.0048490 min, 0.005942 max, 0.005407 median, 6.344300% relMAD, 0.005372 avg, 0.000344 sdev)
    --7(0.0002838 min, 0.000391 max, 0.000345 median, 10.242871% relMAD, 0.000334 avg, 0.000035 sdev)
    --8(0.0146872 min, 0.021439 max, 0.017131 median, 10.833315% relMAD, 0.016918 avg, 0.002059 sdev)
    --9(0.0004794 min, 0.000552 max, 0.000520 median, 3.992553% relMAD, 0.000518 avg, 0.000023 sdev)
    --10(0.0113948 min, 0.017376 max, 0.014562 median, 10.203834% relMAD, 0.014181 avg, 0.001877 sdev)
    --11(0.0003530 min, 0.000449 max, 0.000385 median, 5.746422% relMAD, 0.000393 avg, 0.000028 sdev)
    --12(0.0079884 min, 0.025987 max, 0.015130 median, 7.213920% relMAD, 0.015672 avg, 0.004182 sdev)
    --13(0.0003429 min, 0.000407 max, 0.000391 median, 8.258590% relMAD, 0.000375 avg, 0.000022 sdev)
    --14(0.0083291 min, 0.026595 max, 0.016314 median, 29.638861% relMAD, 0.017612 avg, 0.005995 sdev)
    --15(0.0003446 min, 0.000433 max, 0.000385 median, 7.229942% relMAD, 0.000386 avg, 0.000030 sdev)
    --16(0.0047558 min, 0.007486 max, 0.005951 median, 9.776755% relMAD, 0.006072 avg, 0.000854 sdev)
    --17(0.0000134 min, 0.000019 max, 0.000015 median, 4.591904% relMAD, 0.000015 avg, 0.000002 sdev)

queryname: dblp_acyclic_217_03
warmup query ---------------------------------------------------------
477922668

477922668

477922668

477922668

477922668

run    query ---------------------------------------------------------
477922668

477922668

477922668

477922668

477922668

477922668

477922668

477922668

477922668

477922668

 [s] execution: (5 warmups, 10 runs, 0.2468426 min, 0.316163 max, 0.274474 median, 7.475178% relMAD, 0.273645 avg, 0.022009 sdev) [s] compilation: (10 warmups, 0 runs, 0.0000000 min, 0.000000 max, 0.000000 median, 0.000000% relMAD, 0.000000 avg, 0.000000 sdev)
    --1(0.0000012 min, 0.000002 max, 0.000001 median, 6.366237% relMAD, 0.000001 avg, 0.000000 sdev)
    --2(0.0010800 min, 0.017472 max, 0.014025 median, 91.051381% relMAD, 0.008048 avg, 0.006964 sdev)
    --3(0.0028175 min, 0.003310 max, 0.002953 median, 4.594358% relMAD, 0.003042 avg, 0.000162 sdev)
    --4(0.0014480 min, 0.004566 max, 0.001676 median, 2.669381% relMAD, 0.001926 avg, 0.000886 sdev)
    --5(0.0029901 min, 0.003778 max, 0.003411 median, 7.548218% relMAD, 0.003322 avg, 0.000259 sdev)
    --6(0.0030698 min, 0.009287 max, 0.005402 median, 31.356289% relMAD, 0.005548 avg, 0.001985 sdev)
    --7(0.0028641 min, 0.004025 max, 0.003457 median, 10.609554% relMAD, 0.003336 avg, 0.000366 sdev)
    --8(0.0055373 min, 0.009076 max, 0.006800 median, 14.514553% relMAD, 0.006938 avg, 0.001056 sdev)
    --9(0.0006298 min, 0.000821 max, 0.000707 median, 5.278415% relMAD, 0.000707 avg, 0.000053 sdev)
    --10(0.0250156 min, 0.036232 max, 0.030772 median, 7.857364% relMAD, 0.031076 avg, 0.003168 sdev)
    --11(0.0006365 min, 0.000827 max, 0.000732 median, 4.633628% relMAD, 0.000723 avg, 0.000046 sdev)
    --12(0.0313456 min, 0.061569 max, 0.036360 median, 13.200074% relMAD, 0.039737 avg, 0.010607 sdev)
    --13(0.0007605 min, 0.001131 max, 0.000917 median, 11.760421% relMAD, 0.000911 avg, 0.000123 sdev)
    --14(0.0494670 min, 0.070204 max, 0.057871 median, 13.981350% relMAD, 0.059538 avg, 0.006968 sdev)
    --15(0.0018580 min, 0.002027 max, 0.001923 median, 2.333610% relMAD, 0.001923 avg, 0.000050 sdev)
    --16(0.1026710 min, 0.112504 max, 0.106139 median, 2.573586% relMAD, 0.106848 avg, 0.003122 sdev)
    --17(0.0000179 min, 0.000022 max, 0.000020 median, 3.581200% relMAD, 0.000020 avg, 0.000001 sdev)

queryname: dblp_acyclic_217_05
warmup query ---------------------------------------------------------
6230386

6230386

6230386

6230386

6230386

run    query ---------------------------------------------------------
6230386

6230386

6230386

6230386

6230386

6230386

6230386

6230386

6230386

6230386

 [s] execution: (5 warmups, 10 runs, 0.0571081 min, 0.071602 max, 0.062429 median, 5.454745% relMAD, 0.063421 avg, 0.004919 sdev) [s] compilation: (10 warmups, 0 runs, 0.0000000 min, 0.000000 max, 0.000000 median, 0.000000% relMAD, 0.000000 avg, 0.000000 sdev)
    --1(0.0000009 min, 0.000002 max, 0.000001 median, 9.952229% relMAD, 0.000001 avg, 0.000000 sdev)
    --2(0.0016863 min, 0.003705 max, 0.001798 median, 5.629494% relMAD, 0.002066 avg, 0.000604 sdev)
    --3(0.0046067 min, 0.005014 max, 0.004877 median, 1.133299% relMAD, 0.004852 avg, 0.000118 sdev)
    --4(0.0031055 min, 0.011333 max, 0.005350 median, 30.603866% relMAD, 0.005809 avg, 0.002693 sdev)
    --5(0.0050741 min, 0.005443 max, 0.005361 median, 0.910682% relMAD, 0.005300 avg, 0.000119 sdev)
    --6(0.0052329 min, 0.009892 max, 0.007397 median, 27.183686% relMAD, 0.006890 avg, 0.001470 sdev)
    --7(0.0058812 min, 0.006227 max, 0.006122 median, 1.068020% relMAD, 0.006105 avg, 0.000105 sdev)
    --8(0.0010183 min, 0.001043 max, 0.001029 median, 0.446192% relMAD, 0.001029 avg, 0.000008 sdev)
    --9(0.0014468 min, 0.001514 max, 0.001487 median, 1.208455% relMAD, 0.001482 avg, 0.000020 sdev)
    --10(0.0049744 min, 0.005405 max, 0.005151 median, 1.657030% relMAD, 0.005148 avg, 0.000115 sdev)
    --11(0.0011687 min, 0.001221 max, 0.001210 median, 0.892558% relMAD, 0.001203 avg, 0.000018 sdev)
    --12(0.0039324 min, 0.007383 max, 0.004415 median, 9.089044% relMAD, 0.004655 avg, 0.001004 sdev)
    --13(0.0013786 min, 0.001431 max, 0.001402 median, 1.072743% relMAD, 0.001401 avg, 0.000015 sdev)
    --14(0.0071942 min, 0.009897 max, 0.008284 median, 7.312697% relMAD, 0.008198 avg, 0.000808 sdev)
    --15(0.0025125 min, 0.002775 max, 0.002653 median, 2.970241% relMAD, 0.002639 avg, 0.000084 sdev)
    --16(0.0065445 min, 0.006758 max, 0.006604 median, 0.601676% relMAD, 0.006623 avg, 0.000067 sdev)
    --17(0.0000182 min, 0.000022 max, 0.000020 median, 6.762955% relMAD, 0.000020 avg, 0.000001 sdev)

queryname: dblp_acyclic_217_06
warmup query ---------------------------------------------------------
812283965

812283965

812283965

812283965

812283965

run    query ---------------------------------------------------------
812283965

812283965

812283965

812283965

812283965

812283965

812283965

812283965

812283965

812283965

 [s] execution: (5 warmups, 10 runs, 0.1686880 min, 0.173359 max, 0.171758 median, 0.671687% relMAD, 0.171198 avg, 0.001484 sdev) [s] compilation: (10 warmups, 0 runs, 0.0000000 min, 0.000000 max, 0.000000 median, 0.000000% relMAD, 0.000000 avg, 0.000000 sdev)
    --1(0.0000011 min, 0.000002 max, 0.000001 median, 9.176788% relMAD, 0.000001 avg, 0.000000 sdev)
    --2(0.0025928 min, 0.002876 max, 0.002652 median, 0.620992% relMAD, 0.002667 avg, 0.000074 sdev)
    --3(0.0047391 min, 0.005162 max, 0.005000 median, 2.160880% relMAD, 0.004984 avg, 0.000132 sdev)
    --4(0.0012089 min, 0.001350 max, 0.001293 median, 4.039245% relMAD, 0.001278 avg, 0.000051 sdev)
    --5(0.0026777 min, 0.002834 max, 0.002795 median, 1.111107% relMAD, 0.002779 avg, 0.000054 sdev)
    --6(0.0007990 min, 0.000930 max, 0.000891 median, 3.532689% relMAD, 0.000880 avg, 0.000040 sdev)
    --7(0.0024194 min, 0.002728 max, 0.002604 median, 2.180926% relMAD, 0.002599 avg, 0.000090 sdev)
    --8(0.0073810 min, 0.008271 max, 0.007665 median, 3.708524% relMAD, 0.007756 avg, 0.000336 sdev)
    --9(0.0019778 min, 0.002164 max, 0.002081 median, 2.670674% relMAD, 0.002067 avg, 0.000055 sdev)
    --10(0.0025410 min, 0.003035 max, 0.002732 median, 4.986579% relMAD, 0.002720 avg, 0.000149 sdev)
    --11(0.0017557 min, 0.001905 max, 0.001823 median, 2.021981% relMAD, 0.001822 avg, 0.000042 sdev)
    --12(0.0035101 min, 0.003785 max, 0.003697 median, 1.701409% relMAD, 0.003679 avg, 0.000082 sdev)
    --13(0.0019085 min, 0.002021 max, 0.001951 median, 1.130436% relMAD, 0.001959 avg, 0.000035 sdev)
    --14(0.0070315 min, 0.010224 max, 0.009602 median, 6.477182% relMAD, 0.008772 avg, 0.001222 sdev)
    --15(0.0063238 min, 0.006556 max, 0.006414 median, 1.400062% relMAD, 0.006431 avg, 0.000088 sdev)
    --16(0.1199793 min, 0.121750 max, 0.120935 median, 0.574814% relMAD, 0.120787 avg, 0.000646 sdev)
    --17(0.0000154 min, 0.000021 max, 0.000016 median, 5.437974% relMAD, 0.000017 avg, 0.000002 sdev)

queryname: dblp_acyclic_217_08
warmup query ---------------------------------------------------------
79539608

79539608

79539608

79539608

79539608

run    query ---------------------------------------------------------
79539608

79539608

79539608

79539608

79539608

79539608

79539608

79539608

79539608

79539608

 [s] execution: (5 warmups, 10 runs, 0.0832841 min, 0.099686 max, 0.085450 median, 1.801560% relMAD, 0.086651 avg, 0.004532 sdev) [s] compilation: (10 warmups, 0 runs, 0.0000000 min, 0.000000 max, 0.000000 median, 0.000000% relMAD, 0.000000 avg, 0.000000 sdev)
    --1(0.0000009 min, 0.000002 max, 0.000001 median, 11.746280% relMAD, 0.000001 avg, 0.000000 sdev)
    --2(0.0029451 min, 0.004869 max, 0.003061 median, 2.591045% relMAD, 0.003223 avg, 0.000553 sdev)
    --3(0.0055155 min, 0.005788 max, 0.005727 median, 1.128296% relMAD, 0.005679 avg, 0.000086 sdev)
    --4(0.0015249 min, 0.001772 max, 0.001552 median, 0.625589% relMAD, 0.001568 avg, 0.000069 sdev)
    --5(0.0033044 min, 0.003441 max, 0.003362 median, 1.596228% relMAD, 0.003374 avg, 0.000047 sdev)
    --6(0.0026387 min, 0.005799 max, 0.003363 median, 8.717959% relMAD, 0.003533 avg, 0.000864 sdev)
    --7(0.0029126 min, 0.003059 max, 0.003017 median, 0.795418% relMAD, 0.003005 avg, 0.000042 sdev)
    --8(0.0075671 min, 0.007777 max, 0.007664 median, 0.450678% relMAD, 0.007663 avg, 0.000054 sdev)
    --9(0.0020170 min, 0.002043 max, 0.002033 median, 0.244748% relMAD, 0.002031 avg, 0.000007 sdev)
    --10(0.0049162 min, 0.004993 max, 0.004962 median, 0.430858% relMAD, 0.004958 avg, 0.000024 sdev)
    --11(0.0010776 min, 0.001092 max, 0.001084 median, 0.252230% relMAD, 0.001085 avg, 0.000004 sdev)
    --12(0.0033740 min, 0.008744 max, 0.004107 median, 8.873111% relMAD, 0.004329 avg, 0.001502 sdev)
